geometry_label,n,a,rAR,lead_width,energy,transmission,conductance_spinless_units,lead_mode_count_if_available
n2.0_W4,2.0,30.0,1.0,4,-3.6133333333333333,0.0014804612486053808,0.0014804612486053808,1
n2.0_W4,2.0,30.0,1.0,4,-3.61,0.11754349967699172,0.11754349967699172,1
n2.0_W4,2.0,30.0,1.0,4,-3.6066666666666665,0.8259230446926313,0.8259230446926313,1
n2.0_W4,2.0,30.0,1.0,4,-3.603333333333333,0.5066914830260274,0.5066914830260274,1
n2.0_W4,2.0,30.0,1.0,4,-3.5999999999999996,0.9870083181638044,0.9870083181638044,1
n2.0_W4,2.0,30.0,1.0,4,-3.5966666666666667,0.9273432182662029,0.9273432182662029,1
n2.0_W4,2.0,30.0,1.0,4,-3.5933333333333333,0.0512560462414235,0.0512560462414235,1
n2.0_W4,2.0,30.0,1.0,4,-3.59,0.041626482075435976,0.041626482075435976,1
n2.0_W4,2.0,30.0,1.0,4,-3.5866666666666664,0.0404431214853902,0.0404431214853902,1
n2.0_W4,2.0,30.0,1.0,4,-3.583333333333333,0.0030021569231213512,0.0030021569231213512,1
n2.0_W4,2.0,30.0,1.0,4,-3.58,0.9886173992397895,0.9886173992397895,1
n2.0_W4,2.0,30.0,1.0,4,-3.5766666666666667,0.07705606585852806,0.07705606585852806,1
n2.0_W4,2.0,30.0,1.0,4,-3.5733333333333333,0.8265049659093114,0.8265049659093114,1
n2.0_W4,2.0,30.0,1.0,4,-3.57,0.9856281821510995,0.9856281821510995,1
n2.0_W4,2.0,30.0,1.0,4,-3.5666666666666664,0.6563966040226739,0.6563966040226739,1
n2.0_W4,2.0,30.0,1.0,4,-3.563333333333333,0.28415777323838426,0.28415777323838426,1
n2.0_W4,2.0,30.0,1.0,4,-3.56,0.07330979198512436,0.07330979198512436,1
n2.0_W4,2.0,30.0,1.0,4,-3.5566666666666666,0.005581407860519386,0.005581407860519386,1
n2.0_W4,2.0,30.0,1.0,4,-3.5533333333333332,0.2784704640547098,0.2784704640547098,1
n2.0_W4,2.0,30.0,1.0,4,-3.55,0.43534105134411927,0.43534105134411927,1
n2.0_W4,2.0,30.0,1.0,4,-3.5466666666666664,0.09767452179141999,0.09767452179141999,1
n2.0_W4,2.0,30.0,1.0,4,-3.543333333333333,0.012089489906275074,0.012089489906275074,1
n2.0_W4,2.0,30.0,1.0,4,-3.54,0.002155180148034095,0.002155180148034095,1
n2.0_W4,2.0,30.0,1.0,4,-3.5366666666666666,0.9820949447468728,0.9820949447468728,1
n2.0_W4,2.0,30.0,1.0,4,-3.533333333333333,0.6557134294562733,0.6557134294562733,1
n2.0_W4,2.0,30.0,1.0,4,-3.53,0.9991390868046778,0.9991390868046778,1
n2.0_W4,2.0,30.0,1.0,4,-3.5266666666666664,0.965403083563041,0.965403083563041,1
n2.0_W4,2.0,30.0,1.0,4,-3.5233333333333334,0.6514293827583255,0.6514293827583255,1
n2.0_W4,2.0,30.0,1.0,4,-3.52,0.7803630316734652,0.7803630316734652,1
n2.0_W4,2.0,30.0,1.0,4,-3.5166666666666666,0.933865816440718,0.933865816440718,1
n2.0_W4,2.0,30.0,1.0,4,-3.513333333333333,0.9956963585101222,0.9956963585101222,1
n2.0_W4,2.0,30.0,1.0,4,-3.51,0.7792775009763738,0.7792775009763738,1
n2.0_W4,2.0,30.0,1.0,4,-3.5066666666666664,0.22580846764185927,0.22580846764185927,1
n2.0_W4,2.0,30.0,1.0,4,-3.503333333333333,0.0019146350297961612,0.0019146350297961612,1
n2.0_W4,2.0,30.0,1.0,4,-3.5,0.33533558339695835,0.33533558339695835,1
n2.0_W4,2.0,30.0,1.0,4,-3.4966666666666666,0.7586560754835554,0.7586560754835554,1
n2.0_W4,2.0,30.0,1.0,4,-3.493333333333333,0.8953390415860977,0.8953390415860977,1
n2.0_W4,2.0,30.0,1.0,4,-3.4899999999999998,0.08231483179237715,0.08231483179237715,1
n2.0_W4,2.0,30.0,1.0,4,-3.4866666666666664,0.5868281955615335,0.5868281955615335,1
n2.0_W4,2.0,30.0,1.0,4,-3.4833333333333334,0.2107193356099238,0.2107193356099238,1
n2.0_W4,2.0,30.0,1.0,4,-3.48,0.1579610779120078,0.1579610779120078,1
n2.0_W4,2.0,30.0,1.0,4,-3.4766666666666666,0.3381339411330853,0.3381339411330853,1
n2.0_W4,2.0,30.0,1.0,4,-3.473333333333333,0.22554057251651458,0.22554057251651458,1
n2.0_W4,2.0,30.0,1.0,4,-3.4699999999999998,0.05618980137725478,0.05618980137725478,1
n2.0_W4,2.0,30.0,1.0,4,-3.466666666666667,0.9988313738625835,0.9988313738625835,1
n2.0_W4,2.0,30.0,1.0,4,-3.4633333333333334,0.959811721496025,0.959811721496025,1
n2.0_W4,2.0,30.0,1.0,4,-3.46,0.8703211537155189,0.8703211537155189,1
n2.0_W4,2.0,30.0,1.0,4,-3.4566666666666666,0.5298565934153575,0.5298565934153575,1
n2.0_W4,2.0,30.0,1.0,4,-3.453333333333333,0.820137550660651,0.820137550660651,1
n2.0_W4,2.0,30.0,1.0,4,-3.4499999999999997,0.6944851845596703,0.6944851845596703,1
n2.0_W4,2.0,30.0,1.0,4,-3.4466666666666663,0.2706146685281375,0.2706146685281375,1
n2.0_W4,2.0,30.0,1.0,4,-3.4433333333333334,0.5928376827453359,0.5928376827453359,1
n2.0_W4,2.0,30.0,1.0,4,-3.44,0.1219194867531454,0.1219194867531454,1
n2.0_W4,2.0,30.0,1.0,4,-3.4366666666666665,0.007785704099061731,0.007785704099061731,1
n2.0_W4,2.0,30.0,1.0,4,-3.433333333333333,0.01459103999506285,0.01459103999506285,1
n2.0_W4,2.0,30.0,1.0,4,-3.4299999999999997,0.10993636452951755,0.10993636452951755,1
n2.0_W4,2.0,30.0,1.0,4,-3.4266666666666667,0.2530085038699118,0.2530085038699118,1
n2.0_W4,2.0,30.0,1.0,4,-3.4233333333333333,0.8358682148318033,0.8358682148318033,1
n2.0_W4,2.0,30.0,1.0,4,-3.42,0.8949553516091763,0.8949553516091763,1
n2.0_W4,2.0,30.0,1.0,4,-3.4166666666666665,0.7926199672520794,0.7926199672520794,1
n2.0_W4,2.0,30.0,1.0,4,-3.413333333333333,0.5941987159059684,0.5941987159059684,1
n2.0_W4,2.0,30.0,1.0,4,-3.41,0.38476100601846847,0.38476100601846847,1
n2.0_W4,2.0,30.0,1.0,4,-3.4066666666666667,0.11232836899543626,0.11232836899543626,1
n2.0_W4,2.0,30.0,1.0,4,-3.4033333333333333,0.08156316639508898,0.08156316639508898,1
n2.0_W4,2.0,30.0,1.0,4,-3.4,0.6728555914099749,0.6728555914099749,1
n2.0_W4,2.0,30.0,1.0,4,-3.3966666666666665,0.9555081952405613,0.9555081952405613,1
n2.0_W4,2.0,30.0,1.0,4,-3.393333333333333,0.984566548553529,0.984566548553529,1
n2.0_W4,2.0,30.0,1.0,4,-3.3899999999999997,0.004720176639116102,0.004720176639116102,1
n2.0_W4,2.0,30.0,1.0,4,-3.3866666666666667,0.10705502123450449,0.10705502123450449,1
n2.0_W4,2.0,30.0,1.0,4,-3.3833333333333333,0.021327488104760543,0.021327488104760543,1
n2.0_W4,2.0,30.0,1.0,4,-3.38,0.9655486684506911,0.9655486684506911,1
n2.0_W4,2.0,30.0,1.0,4,-3.3766666666666665,0.8940774836645716,0.8940774836645716,1
n2.0_W4,2.0,30.0,1.0,4,-3.373333333333333,0.3961847804162125,0.3961847804162125,1
n2.0_W4,2.0,30.0,1.0,4,-3.37,0.17958667384783422,0.17958667384783422,1
n2.0_W4,2.0,30.0,1.0,4,-3.3666666666666667,0.2150011158435224,0.2150011158435224,1
n2.0_W4,2.0,30.0,1.0,4,-3.3633333333333333,0.3809237076804847,0.3809237076804847,1
n2.0_W4,2.0,30.0,1.0,4,-3.36,0.7109982287781704,0.7109982287781704,1
n2.0_W4,2.0,30.0,1.0,4,-3.3566666666666665,0.9945938566910042,0.9945938566910042,1
n2.0_W4,2.0,30.0,1.0,4,-3.353333333333333,0.9862294142098416,0.9862294142098416,1
n2.0_W4,2.0,30.0,1.0,4,-3.35,0.46788027934403636,0.46788027934403636,1
n2.0_W4,2.0,30.0,1.0,4,-3.3466666666666667,0.24041250683115442,0.24041250683115442,1
n2.0_W4,2.0,30.0,1.0,4,-3.3433333333333333,0.09547469549744639,0.09547469549744639,1
n2.0_W4,2.0,30.0,1.0,4,-3.34,0.017273919417958528,0.017273919417958528,1
n2.0_W4,2.0,30.0,1.0,4,-3.3366666666666664,0.12405551873600439,0.12405551873600439,1
n2.0_W4,2.0,30.0,1.0,4,-3.333333333333333,0.041264506303546306,0.041264506303546306,1
n2.0_W4,2.0,30.0,1.0,4,-3.33,0.11104159055138542,0.11104159055138542,1
n2.0_W4,2.0,30.0,1.0,4,-3.3266666666666667,0.24387495713884183,0.24387495713884183,1
n2.0_W4,2.0,30.0,1.0,4,-3.3233333333333333,0.9963713237656264,0.9963713237656264,1
n2.0_W4,2.0,30.0,1.0,4,-3.32,0.12735002341259674,0.12735002341259674,1
n2.0_W4,2.0,30.0,1.0,4,-3.3166666666666664,0.8801889985099404,0.8801889985099404,1
n2.0_W4,2.0,30.0,1.0,4,-3.3133333333333335,0.43464823516349854,0.43464823516349854,1
n2.0_W4,2.0,30.0,1.0,4,-3.31,0.2635279295829112,0.2635279295829112,1
n2.0_W4,2.0,30.0,1.0,4,-3.3066666666666666,0.14650932880943796,0.14650932880943796,1
n2.0_W4,2.0,30.0,1.0,4,-3.3033333333333332,0.9926795934339617,0.9926795934339617,1
n2.0_W4,2.0,30.0,1.0,4,-3.3,0.4908204326866666,0.4908204326866666,1
n2.0_W4,2.0,30.0,1.0,4,-3.296666666666667,0.4854945284111439,0.4854945284111439,1
n2.0_W4,2.0,30.0,1.0,4,-3.293333333333333,0.5760559786790491,0.5760559786790491,1
n2.0_W4,2.0,30.0,1.0,4,-3.29,0.7417762175560343,0.7417762175560343,1
n2.0_W4,2.0,30.0,1.0,4,-3.2866666666666666,0.6355940254830278,0.6355940254830278,1
n2.0_W4,2.0,30.0,1.0,4,-3.283333333333333,0.9664404384637746,0.9664404384637746,1
n2.0_W4,2.0,30.0,1.0,4,-3.28,0.7805111361030841,0.7805111361030841,1
n2.0_W4,2.0,30.0,1.0,4,-3.2766666666666664,0.6533759119406068,0.6533759119406068,1
n2.0_W4,2.0,30.0,1.0,4,-3.2733333333333334,0.5614889311205262,0.5614889311205262,1
n2.0_W4,2.0,30.0,1.0,4,-3.27,0.4886559578131008,0.4886559578131008,1
n2.0_W4,2.0,30.0,1.0,4,-3.2666666666666666,0.34690038035254867,0.34690038035254867,1
n2.0_W4,2.0,30.0,1.0,4,-3.263333333333333,0.8375201592439362,0.8375201592439362,1
n2.0_W4,2.0,30.0,1.0,4,-3.26,0.40094821443083545,0.40094821443083545,1
n2.0_W4,2.0,30.0,1.0,4,-3.256666666666667,0.27096036737889306,0.27096036737889306,1
n2.0_W4,2.0,30.0,1.0,4,-3.2533333333333334,0.1440166450099458,0.1440166450099458,1
n2.0_W4,2.0,30.0,1.0,4,-3.25,7.417831135702589e-05,7.417831135702589e-05,1
n2.0_W4,2.0,30.0,1.0,4,-3.2466666666666666,0.17823029214499506,0.17823029214499506,1
n2.0_W4,2.0,30.0,1.0,4,-3.243333333333333,0.8389678008444011,0.8389678008444011,1
n2.0_W4,2.0,30.0,1.0,4,-3.2399999999999998,0.963558476182874,0.963558476182874,1
n2.0_W4,2.0,30.0,1.0,4,-3.2366666666666664,0.7148221543400833,0.7148221543400833,1
n2.0_W4,2.0,30.0,1.0,4,-3.2333333333333334,0.31868912897447366,0.31868912897447366,1
n2.0_W4,2.0,30.0,1.0,4,-3.23,0.5341382782846589,0.5341382782846589,1
n2.0_W4,2.0,30.0,1.0,4,-3.2266666666666666,0.9026064736890755,0.9026064736890755,1
n2.0_W4,2.0,30.0,1.0,4,-3.223333333333333,0.5975627141524296,0.5975627141524296,1
n2.0_W4,2.0,30.0,1.0,4,-3.2199999999999998,0.0031324159257274395,0.0031324159257274395,1
n2.0_W4,2.0,30.0,1.0,4,-3.216666666666667,0.5020881905453559,0.5020881905453559,1
n2.0_W4,2.0,30.0,1.0,4,-3.2133333333333334,0.8833778873636681,0.8833778873636681,1
n2.0_W4,2.0,30.0,1.0,4,-3.21,0.8375409123499294,0.8375409123499294,1
n2.0_W4,2.0,30.0,1.0,4,-3.2066666666666666,0.8069686089275366,0.8069686089275366,1
n2.0_W4,2.0,30.0,1.0,4,-3.203333333333333,0.5774779640503097,0.5774779640503097,1
n2.0_W4,2.0,30.0,1.0,4,-3.2,0.7428056929273186,0.7428056929273186,1
n2.0_W4,2.0,30.0,1.0,4,-3.1966666666666668,0.9956514511739315,0.9956514511739315,1
n2.0_W4,2.0,30.0,1.0,4,-3.1933333333333334,0.8538158935785597,0.8538158935785597,1
n2.0_W4,2.0,30.0,1.0,4,-3.19,0.0018582370041021333,0.0018582370041021333,1
n2.0_W4,2.0,30.0,1.0,4,-3.1866666666666665,0.24981716279105712,0.24981716279105712,1
n2.0_W4,2.0,30.0,1.0,4,-3.183333333333333,0.18649387929103764,0.18649387929103764,1
n2.0_W4,2.0,30.0,1.0,4,-3.1799999999999997,0.008895353414982172,0.008895353414982172,1
n2.0_W4,2.0,30.0,1.0,4,-3.1766666666666667,0.062243236103217324,0.062243236103217324,1
n2.0_W4,2.0,30.0,1.0,4,-3.1733333333333333,0.32134297269803147,0.32134297269803147,1
n2.0_W4,2.0,30.0,1.0,4,-3.17,0.6917924674336642,0.6917924674336642,1
n2.0_W4,2.0,30.0,1.0,4,-3.1666666666666665,0.9999708445013166,0.9999708445013166,1
n2.0_W4,2.0,30.0,1.0,4,-3.163333333333333,0.13343304453675625,0.13343304453675625,1
n2.0_W4,2.0,30.0,1.0,4,-3.16,0.7829175376886087,0.7829175376886087,1
n2.0_W4,2.0,30.0,1.0,4,-3.1566666666666667,0.9597195680743252,0.9597195680743252,1
n2.0_W4,2.0,30.0,1.0,4,-3.1533333333333333,0.5923184215115533,0.5923184215115533,1
n2.0_W4,2.0,30.0,1.0,4,-3.15,0.07107817458101429,0.07107817458101429,1
n2.0_W4,2.0,30.0,1.0,4,-3.1466666666666665,0.0008380898756861531,0.0008380898756861531,1
n2.0_W4,2.0,30.0,1.0,4,-3.1433333333333335,0.49688857192996116,0.49688857192996116,1
n2.0_W4,2.0,30.0,1.0,4,-3.1399999999999997,0.18337070149022971,0.18337070149022971,1
n2.0_W4,2.0,30.0,1.0,4,-3.1366666666666667,0.7050034831295615,0.7050034831295615,1
n2.0_W4,2.0,30.0,1.0,4,-3.1333333333333333,0.8346372369960897,0.8346372369960897,1
n2.0_W4,2.0,30.0,1.0,4,-3.13,0.9977997062419106,0.9977997062419106,1
n2.0_W4,2.0,30.0,1.0,4,-3.1266666666666665,0.6814795445047259,0.6814795445047259,1
n2.0_W4,2.0,30.0,1.0,4,-3.123333333333333,0.4946498713417179,0.4946498713417179,1
n2.0_W4,2.0,30.0,1.0,4,-3.12,0.8263054354540161,0.8263054354540161,1
n2.0_W4,2.0,30.0,1.0,4,-3.1166666666666667,0.9375448282519425,0.9375448282519425,1
n2.0_W4,2.0,30.0,1.0,4,-3.1133333333333333,0.9945168273736523,0.9945168273736523,1
n2.0_W4,2.0,30.0,1.0,4,-3.11,0.9838246468034474,0.9838246468034474,1
n2.0_W4,2.0,30.0,1.0,4,-3.1066666666666665,0.00018554901630861233,0.00018554901630861233,1
n2.0_W4,2.0,30.0,1.0,4,-3.1033333333333335,0.3104552435787996,0.3104552435787996,1
n2.0_W4,2.0,30.0,1.0,4,-3.1,0.4259803786339446,0.4259803786339446,1
n2.0_W4,2.0,30.0,1.0,4,-3.0966666666666667,0.03066017473817588,0.03066017473817588,1
n2.0_W4,2.0,30.0,1.0,4,-3.0933333333333333,0.17905682032375084,0.17905682032375084,1
n2.0_W4,2.0,30.0,1.0,4,-3.09,0.30938223736990283,0.30938223736990283,1
n2.0_W4,2.0,30.0,1.0,4,-3.086666666666667,0.38594935893511023,0.38594935893511023,1
n2.0_W4,2.0,30.0,1.0,4,-3.083333333333333,0.3862010084516018,0.3862010084516018,1
n2.0_W4,2.0,30.0,1.0,4,-3.08,0.45968949756843946,0.45968949756843946,1
n2.0_W4,2.0,30.0,1.0,4,-3.0766666666666667,0.28458479494031985,0.28458479494031985,1
n2.0_W4,2.0,30.0,1.0,4,-3.0733333333333333,0.7362648526747161,0.7362648526747161,1
n2.0_W4,2.0,30.0,1.0,4,-3.07,0.9997313852526696,0.9997313852526696,1
n2.0_W4,2.0,30.0,1.0,4,-3.0666666666666664,0.7909229865769549,0.7909229865769549,1
n2.0_W4,2.0,30.0,1.0,4,-3.0633333333333335,0.836312261798692,0.836312261798692,1
n2.0_W4,2.0,30.0,1.0,4,-3.06,0.997409024355924,0.997409024355924,1
n2.0_W4,2.0,30.0,1.0,4,-3.0566666666666666,0.12849438250758238,0.12849438250758238,1
n2.0_W4,2.0,30.0,1.0,4,-3.0533333333333332,0.8854356793668234,0.8854356793668234,1
n2.0_W4,2.0,30.0,1.0,4,-3.05,0.8040583544845501,0.8040583544845501,1
n2.0_W4,2.0,30.0,1.0,4,-3.046666666666667,0.8107333189807349,0.8107333189807349,1
n2.0_W4,2.0,30.0,1.0,4,-3.0433333333333334,0.8788262960938832,0.8788262960938832,1
n2.0_W4,2.0,30.0,1.0,4,-3.04,0.9942429508967157,0.9942429508967157,1
n2.0_W4,2.0,30.0,1.0,4,-3.0366666666666666,0.9612573301935738,0.9612573301935738,1
n2.0_W4,2.0,30.0,1.0,4,-3.033333333333333,0.961172216339337,0.961172216339337,1
n2.0_W4,2.0,30.0,1.0,4,-3.0300000000000002,0.02745445805538229,0.02745445805538229,1
n2.0_W4,2.0,30.0,1.0,4,-3.0266666666666664,0.29000879692664505,0.29000879692664505,1
n2.0_W4,2.0,30.0,1.0,4,-3.0233333333333334,0.5105138523098083,0.5105138523098083,1
n2.0_W4,2.0,30.0,1.0,4,-3.02,0.6018543078569009,0.6018543078569009,1
n2.0_W4,2.0,30.0,1.0,4,-3.0166666666666666,0.609192929576642,0.609192929576642,1
n2.0_W4,2.0,30.0,1.0,4,-3.013333333333333,0.3789814061364482,0.3789814061364482,1
n2.0_W4,2.0,30.0,1.0,4,-3.01,0.815220352439184,0.815220352439184,1
n2.0_W4,2.0,30.0,1.0,4,-3.006666666666667,0.99898095827776,0.99898095827776,1
n2.0_W4,2.0,30.0,1.0,4,-3.0033333333333334,0.9291843296587573,0.9291843296587573,1
n2.0_W4,2.0,30.0,1.0,4,-3.0,0.009726250644530842,0.009726250644530842,1
n4.0_W4,4.0,30.0,1.0,4,-3.8,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7966666666666664,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.793333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.79,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7866666666666666,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.783333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.78,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7766666666666664,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.773333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.77,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7666666666666666,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.763333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.76,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7566666666666664,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.753333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.75,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7466666666666666,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.743333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7399999999999998,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7366666666666664,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7333333333333334,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.73,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7266666666666666,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.723333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7199999999999998,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7166666666666663,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7133333333333334,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.71,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.7066666666666666,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.703333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6999999999999997,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6966666666666663,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6933333333333334,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.69,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6866666666666665,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.683333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6799999999999997,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6766666666666663,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6733333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.67,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6666666666666665,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.663333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6599999999999997,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6566666666666663,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6533333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.65,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6466666666666665,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.643333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6399999999999997,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6366666666666667,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6333333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.63,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6266666666666665,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.623333333333333,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6199999999999997,0.0,0.0,0
n4.0_W4,4.0,30.0,1.0,4,-3.6166666666666667,0.01857366087196528,0.01857366087196528,1
n4.0_W4,4.0,30.0,1.0,4,-3.6133333333333333,0.017815023563600416,0.017815023563600416,1
n4.0_W4,4.0,30.0,1.0,4,-3.61,0.03467876210643986,0.03467876210643986,1
n4.0_W4,4.0,30.0,1.0,4,-3.6066666666666665,0.00013008282224861537,0.00013008282224861537,1
n4.0_W4,4.0,30.0,1.0,4,-3.603333333333333,0.05574165056884268,0.05574165056884268,1
n4.0_W4,4.0,30.0,1.0,4,-3.5999999999999996,0.10790297511792936,0.10790297511792936,1
n4.0_W4,4.0,30.0,1.0,4,-3.5966666666666667,0.10928427695682044,0.10928427695682044,1
n4.0_W4,4.0,30.0,1.0,4,-3.5933333333333333,0.4298973344909332,0.4298973344909332,1
n4.0_W4,4.0,30.0,1.0,4,-3.59,0.8299927796225331,0.8299927796225331,1
n4.0_W4,4.0,30.0,1.0,4,-3.5866666666666664,0.921997913188416,0.921997913188416,1
n4.0_W4,4.0,30.0,1.0,4,-3.583333333333333,0.31320166807032696,0.31320166807032696,1
n4.0_W4,4.0,30.0,1.0,4,-3.58,0.15555681727055226,0.15555681727055226,1
n4.0_W4,4.0,30.0,1.0,4,-3.5766666666666667,0.34726352792302306,0.34726352792302306,1
n4.0_W4,4.0,30.0,1.0,4,-3.5733333333333333,0.429884300566992,0.429884300566992,1
n4.0_W4,4.0,30.0,1.0,4,-3.57,0.2632870162026849,0.2632870162026849,1
n4.0_W4,4.0,30.0,1.0,4,-3.5666666666666664,0.34634690173944854,0.34634690173944854,1
n4.0_W4,4.0,30.0,1.0,4,-3.563333333333333,0.17824880724127198,0.17824880724127198,1
n4.0_W4,4.0,30.0,1.0,4,-3.56,0.3156724942513301,0.3156724942513301,1
n4.0_W4,4.0,30.0,1.0,4,-3.5566666666666666,0.720642594333305,0.720642594333305,1
n4.0_W4,4.0,30.0,1.0,4,-3.5533333333333332,0.6672879670658062,0.6672879670658062,1
n4.0_W4,4.0,30.0,1.0,4,-3.55,0.7983183302173137,0.7983183302173137,1
n4.0_W4,4.0,30.0,1.0,4,-3.5466666666666664,0.9997050106274604,0.9997050106274604,1
n4.0_W4,4.0,30.0,1.0,4,-3.543333333333333,0.3288168107703003,0.3288168107703003,1
n4.0_W4,4.0,30.0,1.0,4,-3.54,0.002945198655433277,0.002945198655433277,1
n4.0_W4,4.0,30.0,1.0,4,-3.5366666666666666,0.11805989592477227,0.11805989592477227,1
n4.0_W4,4.0,30.0,1.0,4,-3.533333333333333,0.009423164339737883,0.009423164339737883,1
n4.0_W4,4.0,30.0,1.0,4,-3.53,0.9985374528388475,0.9985374528388475,1
n4.0_W4,4.0,30.0,1.0,4,-3.5266666666666664,0.013339768191683844,0.013339768191683844,1
n4.0_W4,4.0,30.0,1.0,4,-3.5233333333333334,0.22770835412902135,0.22770835412902135,1
n4.0_W4,4.0,30.0,1.0,4,-3.52,0.4590360670106774,0.4590360670106774,1
n4.0_W4,4.0,30.0,1.0,4,-3.5166666666666666,0.5021231289301394,0.5021231289301394,1
n4.0_W4,4.0,30.0,1.0,4,-3.513333333333333,0.0012594558849035504,0.0012594558849035504,1
n4.0_W4,4.0,30.0,1.0,4,-3.51,0.5637012330085296,0.5637012330085296,1
n4.0_W4,4.0,30.0,1.0,4,-3.5066666666666664,0.716752095166785,0.716752095166785,1
n4.0_W4,4.0,30.0,1.0,4,-3.503333333333333,0.9750710233245078,0.9750710233245078,1
n4.0_W4,4.0,30.0,1.0,4,-3.5,0.8209879691025671,0.8209879691025671,1
n4.0_W4,4.0,30.0,1.0,4,-3.4966666666666666,0.3647051278815676,0.3647051278815676,1
n4.0_W4,4.0,30.0,1.0,4,-3.493333333333333,0.00034401659300690134,0.00034401659300690134,1
n4.0_W4,4.0,30.0,1.0,4,-3.4899999999999998,0.00692448450739061,0.00692448450739061,1
n4.0_W4,4.0,30.0,1.0,4,-3.4866666666666664,0.29247411622521313,0.29247411622521313,1
n4.0_W4,4.0,30.0,1.0,4,-3.4833333333333334,0.2045284817412398,0.2045284817412398,1
n4.0_W4,4.0,30.0,1.0,4,-3.48,0.25683914381802053,0.25683914381802053,1
n4.0_W4,4.0,30.0,1.0,4,-3.4766666666666666,0.32937038618655784,0.32937038618655784,1
n4.0_W4,4.0,30.0,1.0,4,-3.473333333333333,0.4341777891141664,0.4341777891141664,1
n4.0_W4,4.0,30.0,1.0,4,-3.4699999999999998,0.43403722898537317,0.43403722898537317,1
n4.0_W4,4.0,30.0,1.0,4,-3.466666666666667,0.8672493358221555,0.8672493358221555,1
n4.0_W4,4.0,30.0,1.0,4,-3.4633333333333334,0.9985714764015814,0.9985714764015814,1
